date,Open,High,Low,Close,Volume
1/10/2020,"3,211,933,136.00","3,232,933,426.00","3,157,999,992.00","3,187,666,702.00","194,392,500.00"
1/13/2020,"3,290,000,153.00","3,504,199,982.00","3,279,999,924.00","3,499,066,544.00","397,764,000.00"
1/14/2020,"362,840,004.00","3,649,399,948.00","3,499,333,191.00","3,586,133,194.00","434,943,000.00"
1/15/2020,"3,531,733,322.00","3,585,599,899.00","3,445,266,724.00","3,456,666,565.00","260,532,000.00"
1/16/2020,"3,291,666,794.00","3,429,733,276.00","328,113,327.00","3,423,266,602.00","326,050,500.00"
1/17/2020,"3,384,066,772.00","3,437,799,835.00","3,354,399,872.00","3,403,333,282.00","204,436,500.00"
1/21/2020,"3,534,999,847.00","365,719,986.00","3,522,733,307.00","3,647,999,954.00","267,052,500.00"
1/22/2020,"3,812,599,945.00","396,333,313.00","372,733,345.00","3,797,066,879.00","470,535,000.00"
1/23/2020,"376,166,687.00","3,879,999,924.00","3,704,000,092.00","3,814,666,748.00","294,765,000.00"
1/24/2020,"3,804,199,982.00","3,825,733,185.00","3,695,066,833.00","376,546,669.00","215,304,000.00"
1/27/2020,"3,613,266,754.00","376,293,335.00","3,595,199,966.00","3,720,133,209.00","204,121,500.00"
1/28/2020,"3,789,933,395.00","3,845,399,857.00","3,720,533,371.00","3,779,333,115.00","176,827,500.00"
1/29/2020,"383,793,335.00","3,931,999,969.00","3,782,866,669.00","3,873,266,602.00","267,022,500.00"
1/30/2020,"4,216,133,118.00","4,339,199,829.00","4,120,000,076.00","4,272,066,879.00","435,085,500.00"
1/31/2020,"4,266,666,794.00","4,353,333,282.00","4,216,799,927.00","4,337,133,408.00","235,789,500.00"
2/3/2020,"4,491,266,632.00","5,240,933,228.00","4,490,133,286.00",52.00,"705,975,000.00"
2/4/2020,"5,886,399,841.00","6,459,933,472.00","5,559,199,905.00","5,913,733,292.00","914,082,000.00"
2/5/2020,"5,488,399,887.00","5,639,866,638.00","469,406,662.00","4,897,999,954.00","726,357,000.00"
2/6/2020,"4,666,133,118.00","5,305,533,218.00","4,579,999,924.00","4,993,066,788.00","598,212,000.00"
2/7/2020,"4,870,333,481.00","5,131,666,565.00","4,866,666,794.00","4,987,133,408.00","255,952,500.00"
2/10/2020,"5,333,333,206.00","5,466,600,037.00","5,015,999,985.00","5,141,866,684.00","370,338,000.00"
2/11/2020,"5,125,266,647.00","5,223,400,116.00","5,053,333,282.00","5,162,533,188.00","175,462,500.00"
2/12/2020,"5,185,800,171.00","5,265,000,153.00","5,089,133,453.00","51,152,668.00","180,337,500.00"
2/13/2020,"4,945,600,128.00","5,453,333,282.00",49.00,"5,359,999,847.00","394,339,500.00"
2/14/2020,"5,248,133,469.00","5,419,800,186.00","523,666,687.00","5,333,533,478.00","235,405,500.00"
2/18/2020,"5,610,666,656.00","5,733,333,206.00","5,549,066,544.00","572,266,655.00","245,725,500.00"
2/19/2020,"6,156,666,565.00","6,298,533,249.00","6,006,800,079.00","6,116,133,118.00","381,345,000.00"
2/20/2020,"6,079,666,519.00","6,079,999,924.00","5,732,933,426.00","5,996,066,666.00","264,523,500.00"
2/21/2020,"6,046,533,203.00","608,706,665.00","5,869,666,672.00","6,006,666,565.00","214,722,000.00"
2/24/2020,"5,593,333,435.00","5,756,666,565.00","548,133,316.00","5,558,599,854.00","227,883,000.00"
2/25/2020,"5,659,999,847.00","5,710,666,656.00","5,246,666,718.00","5,332,733,154.00","259,357,500.00"
2/26/2020,"5,216,666,794.00","5,422,066,879.00","5,174,066,544.00","5,191,999,817.00","211,282,500.00"
2/27/2020,"4,866,666,794.00","4,931,800,079.00","4,459,999,847.00","4,526,666,641.00","364,158,000.00"
2/28/2020,"4,197,999,954.00","4,603,466,797.00","4,076,800,156.00","4,453,266,525.00","363,343,500.00"
3/2/2020,"474,173,317.00","4,957,933,426.00","4,577,799,988.00","4,957,466,888.00","302,925,000.00"
3/3/2020,"5,366,666,794.00","5,379,866,791.00","4,774,066,544.00","4,970,066,833.00","386,760,000.00"
3/4/2020,"5,093,066,788.00","5,110,133,362.00","4,831,533,432.00","4,996,666,718.00","225,735,000.00"
3/5/2020,"4,825,133,133.00","4,971,666,718.00","4,787,133,408.00","4,830,266,571.00","162,790,500.00"
3/6/2020,46.00,"471,333,313.00","4,561,800,003.00","4,689,866,638.00","189,943,500.00"
3/9/2020,"4,035,933,304.00","4,420,000,076.00","4,033,333,206.00","4,053,333,282.00","256,105,500.00"
3/10/2020,"439,620,018.00","4,453,333,282.00","4,053,333,282.00","4,302,199,936.00","233,916,000.00"
3/11/2020,"4,268,000,031.00","435,719,986.00","408,666,687.00","422,820,015.00","199,837,500.00"
3/12/2020,"3,872,600,174.00","396,333,313.00","3,641,666,794.00","3,736,999,893.00","283,636,500.00"
3/13/2020,"3,966,666,794.00","4,050,466,537.00","3,346,666,718.00","3,644,133,377.00","339,604,500.00"
3/16/2020,"3,129,999,924.00","3,299,133,301.00","2,947,800,064.00","2,967,133,331.00","307,342,500.00"
3/17/2020,"2,933,399,963.00","3,145,666,695.00","2,639,999,962.00","2,868,000,031.00","359,919,000.00"
3/18/2020,"2,593,333,244.00","2,699,066,734.00","2,336,733,246.00","2,408,133,316.00","356,793,000.00"
3/19/2020,"2,497,999,954.00","3,013,333,321.00","2,389,733,315.00","2,850,933,266.00","452,932,500.00"
3/20/2020,"2,921,333,313.00","3,179,999,924.00","2,838,599,968.00","2,850,200,081.00","424,282,500.00"
3/23/2020,"2,890,666,771.00","2,946,666,718.00","2,736,666,679.00","2,895,266,724.00","246,817,500.00"
3/24/2020,"3,181,999,969.00","3,424,599,838.00","3,160,000,038.00","3,366,666,794.00","343,428,000.00"
3/25/2020,"3,634,999,847.00","371,333,313.00","3,407,400,131.00","3,595,000,076.00","318,340,500.00"
3/26/2020,"3,649,266,815.00","3,733,333,206.00","3,415,000,153.00","3,521,066,666.00","260,710,500.00"
3/27/2020,"3,366,666,794.00","3,505,333,328.00","3,293,533,325.00","3,429,066,849.00","215,661,000.00"
3/30/2020,"3,401,733,398.00","3,444,333,267.00","3,274,866,867.00","3,347,533,417.00","179,971,500.00"
3/31/2020,"3,341,666,794.00","3,619,733,429.00","331,333,313.00","3,493,333,435.00","266,572,500.00"
4/1/2020,"3,359,999,847.00","3,426,333,237.00","3,167,333,221.00","3,210,400,009.00","200,298,000.00"
4/2/2020,"3,206,866,837.00","3,295,066,833.00","2,976,000,023.00","3,029,800,034.00","297,876,000.00"
4/3/2020,"3,396,666,718.00","3,436,600,113.00","3,122,599,983.00","3,200,066,757.00","338,431,500.00"
4/6/2020,"3,408,000,183.00","3,473,333,359.00","3,319,733,429.00","3,441,600,037.00","223,527,000.00"
4/7/2020,"3,633,333,206.00","3,766,666,794.00","3,548,933,411.00","3,636,333,466.00","268,797,000.00"
4/8/2020,"3,694,666,672.00","3,714,733,124.00","3,555,533,218.00","3,658,933,258.00","189,840,000.00"
4/9/2020,"3,747,266,769.00","383,453,331.00","3,714,066,696.00","3,820,000,076.00","204,750,000.00"
4/13/2020,"3,934,400,177.00","4,346,666,718.00","3,870,199,966.00","4,339,666,748.00","337,131,000.00"
4/14/2020,"4,659,799,957.00","4,945,866,776.00","4,616,199,875.00","4,732,600,021.00","458,647,500.00"
4/15/2020,"4,946,666,718.00","5,020,866,776.00","4,733,333,206.00","4,865,533,447.00","353,655,000.00"
4/16/2020,"4,779,600,143.00","5,063,000,107.00","4,711,466,599.00","4,968,066,788.00","309,868,500.00"
4/17/2020,"5,148,533,249.00","5,166,333,389.00","4,984,400,177.00","5,025,933,456.00","196,923,000.00"
4/20/2020,"4,884,666,824.00","510,379,982.00","4,748,066,711.00","4,975,733,185.00","221,199,000.00"
4/21/2020,"4,867,466,736.00","5,022,200,012.00","4,491,933,441.00","4,578,133,392.00","303,136,500.00"
4/22/2020,"4,693,199,921.00","4,893,333,435.00","4,591,400,146.00","488,073,349.00","212,482,500.00"
4/23/2020,"4,850,666,809.00","4,893,333,435.00","4,687,533,188.00","4,704,199,982.00","198,550,500.00"
4/24/2020,"4,738,733,292.00","4,871,533,203.00","4,654,533,386.00","483,433,342.00","198,180,000.00"
4/27/2020,"4,917,399,979.00","5,329,933,167.00",49.00,"53,25","310,221,000.00"
4/28/2020,"5,304,266,739.00","5,366,666,794.00","5,044,599,915.00","5,127,466,583.00","228,330,000.00"
4/29/2020,"526,780,014.00","5,354,666,519.00","5,221,066,666.00","5,336,733,246.00","243,240,000.00"
4/30/2020,"5,701,266,861.00","5,798,799,896.00","5,090,000,153.00","5,212,533,188.00","427,078,500.00"
5/1/2020,"5,033,333,206.00","5,151,800,156.00","455,359,993.00","4,675,466,537.00","487,977,000.00"
5/4/2020,"4,673,333,359.00","5,079,999,924.00","4,653,333,282.00","5,074,599,838.00","288,556,500.00"
5/5/2020,"52,652,668.00","5,326,133,347.00","5,081,200,027.00","512,140,007.00","254,875,500.00"
5/6/2020,"5,176,666,641.00","5,265,333,176.00","5,074,066,544.00","5,217,200,089.00","166,848,000.00"
5/7/2020,"5,181,399,918.00","530,933,342.00","5,149,000,168.00","5,200,266,647.00","172,915,500.00"
5/8/2020,"5,291,799,927.00","5,493,333,435.00","5,246,733,475.00","5,462,799,835.00","241,297,500.00"
5/11/2020,"5,270,066,833.00","5,493,333,435.00","5,233,333,206.00","5,408,599,854.00","247,794,000.00"
5/12/2020,"551,333,313.00","5,621,933,365.00","538,666,687.00","5,396,066,666.00","238,603,500.00"
5/13/2020,"5,472,200,012.00","5,506,666,565.00","5,088,666,534.00","5,273,066,711.00","285,982,500.00"
5/14/2020,52.00,"535,573,349.00","5,093,333,435.00","5,355,533,218.00","205,233,000.00"
5/15/2020,"5,268,999,863.00","5,366,999,817.00","524,366,684.00","5,327,799,988.00","157,776,000.00"
5/18/2020,"5,518,533,325.00","5,564,799,881.00","5,359,199,905.00","5,424,200,058.00","174,987,000.00"
5/19/2020,"5,434,466,553.00","5,480,466,843.00","5,373,866,653.00","5,386,733,246.00","144,547,500.00"
5/20/2020,"5,470,000,076.00","5,506,666,565.00","5,411,999,893.00","543,706,665.00","109,639,500.00"
5/21/2020,"5,440,000,153.00","55,5","5,306,666,565.00","5,517,333,221.00","183,819,000.00"
5/22/2020,"548,113,327.00","5,545,199,966.00","541,333,313.00","5,445,866,776.00","149,812,500.00"
5/26/2020,"556,333,313.00","5,563,999,939.00","5,438,066,864.00","5,459,133,148.00","121,345,500.00"
5/27/2020,"5,472,399,902.00","5,518,066,788.00","5,233,333,206.00","5,468,199,921.00","173,242,500.00"
5/28/2020,"5,423,400,116.00","5,498,333,359.00","5,344,599,915.00","5,372,066,879.00","108,834,000.00"
5/29/2020,"5,391,666,794.00","5,566,666,794.00","5,361,399,841.00","5,566,666,794.00","176,467,500.00"
6/1/2020,"5,720,000,076.00","5,993,333,435.00","5,693,999,863.00","5,987,333,298.00","224,092,500.00"
6/2/2020,"5,964,666,748.00","6,057,733,154.00","5,806,666,565.00","5,877,066,803.00","203,484,000.00"
6/3/2020,"5,920,800,018.00","5,986,266,708.00","5,867,333,221.00","5,886,399,841.00","119,242,500.00"
6/4/2020,"5,932,533,264.00","5,971,666,718.00","5,722,933,197.00","5,762,533,188.00","133,315,500.00"
6/5/2020,"5,852,266,693.00","5,910,133,362.00","5,774,666,595.00","5,904,399,872.00","117,178,500.00"
6/8/2020,"6,126,666,641.00","6,333,333,206.00","6,061,066,818.00","6,332,799,911.00","212,620,500.00"
6/9/2020,"626,673,317.00","636,293,335.00","615,953,331.00","6,271,133,423.00","170,823,000.00"
6/10/2020,"6,612,533,569.00","6,849,866,486.00","65,5","6,833,666,992.00","278,451,000.00"
6/11/2020,"6,601,333,618.00","6,793,066,406.00","6,480,000,305.00","6,485,600,281.00","238,747,500.00"
6/12/2020,"6,533,333,588.00","6,586,533,356.00","6,084,000,015.00","6,235,200,119.00","251,451,000.00"
6/15/2020,"6,118,600,082.00","6,658,933,258.00","6,056,666,565.00","6,605,999,756.00","235,458,000.00"
6/16/2020,"6,745,666,504.00","6,752,532,959.00","6,415,933,228.00","6,547,533,417.00","210,766,500.00"
6/17/2020,"6,584,733,582.00",67.00,"6,550,466,919.00","6,611,933,136.00","148,362,000.00"
6/18/2020,"668,666,687.00","6,794,667,053.00","6,629,799,652.00","6,693,066,406.00","146,278,500.00"
6/19/2020,"6,751,866,913.00","6,773,133,087.00","6,608,933,258.00","6,672,666,931.00","130,195,500.00"
6/22/2020,"6,666,333,008.00","6,725,866,699.00","6,600,133,514.00","6,628,800,201.00","95,436,000.00"
6/23/2020,"6,659,200,287.00","6,746,666,718.00","6,626,733,398.00","6,678,533,173.00","95,479,500.00"
6/24/2020,"6,627,400,208.00","6,672,533,417.00","6,354,266,739.00","6,405,666,351.00","164,394,000.00"
6/25/2020,"6,361,800,003.00","6,573,200,226.00","624,766,655.00","6,573,200,226.00","138,817,500.00"
6/26/2020,"6,631,866,455.00","6,633,333,588.00","6,365,800,095.00","6,398,266,602.00","132,823,500.00"
6/29/2020,"6,460,066,986.00","6,733,333,588.00","6,323,466,873.00","6,729,000,092.00","135,396,000.00"
6/30/2020,"6,709,999,847.00","7,251,266,479.00","6,691,533,661.00","7,198,733,521.00","253,777,500.00"
7/1/2020,"7,219,999,695.00","756,886,673.00","7,203,333,282.00","7,464,199,829.00","199,903,500.00"
7/2/2020,"8,143,199,921.00","818,666,687.00","7,904,000,092.00","8,057,733,154.00","258,751,500.00"
7/6/2020,"8,511,266,327.00","9,185,266,876.00","8,440,266,418.00","914,386,673.00","308,548,500.00"
7/7/2020,"9,366,733,551.00","9,530,000,305.00","8,911,399,841.00","9,265,733,337.00","322,345,500.00"
7/8/2020,"9,366,666,412.00","9,448,400,116.00","8,742,266,846.00","9,105,867,004.00","244,669,500.00"
7/9/2020,"9,313,266,754.00","9,390,399,933.00","9,008,533,478.00","9,295,200,348.00","175,764,000.00"
7/10/2020,"9,306,666,565.00","1,032,613,297.00","9,173,400,116.00","1,029,766,693.00","350,064,000.00"
7/13/2020,"1,105,999,985.00","1,196,660,004.00","980,739,975.00","9,980,400,085.00","584,781,000.00"
7/14/2020,"1,037,333,298.00",106.00,"9,540,000,153.00","1,011,200,027.00","351,271,500.00"
7/15/2020,"1,028,666,687.00","1,033,333,359.00","971,333,313.00","1,030,673,294.00","245,517,000.00"
7/16/2020,"9,847,733,307.00","1,021,139,984.00","9,773,332,977.00","1,000,426,636.00","214,512,000.00"
7/17/2020,"1,008,966,675.00","1,025,006,638.00","9,933,333,588.00","1,000,559,998.00","139,950,000.00"
7/20/2020,"101,267,334.00",110.00,"9,919,999,695.00","1,095,333,328.00","256,821,000.00"
7/21/2020,"1,093,286,667.00","1,116,666,641.00","1,038,666,687.00","1,045,573,349.00","241,608,000.00"
7/22/2020,"1,065,999,985.00","1,084,280,014.00","1,041,333,313.00","1,061,553,345.00","212,416,500.00"
7/23/2020,"1,119,300,003.00","1,125,999,985.00","9,871,800,232.00","1,008,713,303.00","364,927,500.00"
7/24/2020,"9,440,066,528.00","9,766,666,412.00","9,110,266,876.00","9,446,666,718.00","290,949,000.00"
7/27/2020,"9,566,666,412.00","1,031,959,991.00","9,419,999,695.00","1,026,399,994.00","240,730,500.00"
7/28/2020,"1,002,666,702.00","1,043,133,316.00","982,946,701.00","9,843,267,059.00","237,130,500.00"
7/29/2020,"1,000,666,656.00","1,023,206,635.00","991,333,313.00","999,406,662.00","141,403,500.00"
7/30/2020,"9,919,999,695.00","1,008,826,675.00","9,806,666,565.00","9,916,600,037.00","114,315,000.00"
7/31/2020,101.00,"1,011,366,653.00","9,473,200,226.00","9,538,400,269.00","183,123,000.00"
8/3/2020,"9,661,333,466.00","1,006,539,993.00","9,629,199,982.00",99.00,"132,139,500.00"
8/4/2020,"9,966,733,551.00","1,018,273,315.00","9,746,666,718.00","991,333,313.00","126,225,000.00"
8/5/2020,"9,953,266,907.00","9,998,933,411.00","9,788,733,673.00","9,900,133,514.00","74,217,000.00"
8/6/2020,"9,938,866,425.00","1,011,539,993.00","9,848,400,116.00","99,305,336.00","89,884,500.00"
8/7/2020,"9,996,932,983.00","9,998,332,977.00","9,433,399,963.00","9,684,733,582.00","133,446,000.00"
8/10/2020,"9,653,333,282.00","9,716,666,412.00","9,238,933,563.00","9,457,133,484.00","112,834,500.00"
8/11/2020,"9,306,666,565.00","9,466,666,412.00",91.00,"9,162,599,945.00","129,387,000.00"
8/12/2020,98.00,"1,056,666,641.00","9,566,666,412.00","1,036,506,653.00","327,441,000.00"
8/13/2020,"1,074,000,015.00","1,100,786,667.00","1,044,840,012.00","1,080,666,656.00","306,379,500.00"
8/14/2020,"1,109,993,362.00","111,253,334.00","1,084,426,651.00","1,100,473,328.00","188,664,000.00"
8/17/2020,"1,118,000,031.00","1,230,573,349.00","1,115,220,032.00","1,223,759,995.00","303,634,500.00"
8/18/2020,"1,265,993,347.00","1,282,599,945.00","1,230,073,318.00","1,258,059,998.00","247,117,500.00"
8/19/2020,"1,243,333,359.00","1,274,000,015.00","1,227,473,297.00","1,252,353,363.00","183,079,500.00"
8/20/2020,"1,240,453,339.00","1,347,993,317.00","1,238,040,009.00","1,334,553,375.00","309,177,000.00"
8/21/2020,"136,317,337.00","1,396,993,256.00","1,350,033,264.00","136,665,329.00","322,344,000.00"
8/24/2020,"1,417,519,989.00","1,419,333,344.00","1,285,013,275.00","1,342,799,988.00","300,954,000.00"
8/25/2020,"1,316,593,323.00","1,351,966,705.00","1,311,999,969.00","134,889,328.00","159,883,500.00"
8/26/2020,"1,373,333,282.00","1,443,999,939.00","1,369,086,609.00","1,435,446,625.00","213,591,000.00"
8/27/2020,"1,453,639,984.00","1,530,399,933.00","1,428,333,282.00","149,25","355,395,000.00"
8/28/2020,"1,530,079,956.00","1,545,659,943.00","1,457,680,054.00","1,475,599,976.00","301,218,000.00"
8/31/2020,"1,482,033,386.00","1,667,133,331.00","1,467,033,386.00","1,661,066,742.00","355,123,200.00"
9/1/2020,"1,673,800,049.00","1,674,966,736.00","1,568,366,699.00","1,583,500,061.00","269,523,300.00"
9/2/2020,"1,596,633,301.00","1,596,799,927.00","1,350,399,933.00","1,491,233,368.00","288,528,300.00"
9/3/2020,"1,357,433,319.00","1,439,333,344.00",134.00,"1,356,666,718.00","262,788,300.00"
9/4/2020,"1,342,700,043.00","1,426,666,718.00","1,240,066,681.00","1,394,400,024.00","330,965,700.00"
9/8/2020,"1,186,666,641.00","1,229,133,301.00","1,099,599,991.00","1,100,699,997.00","346,397,100.00"
9/9/2020,"1,188,666,687.00",123.00,"1,138,366,699.00","1,220,933,304.00","238,397,400.00"
9/10/2020,"1,287,366,638.00","1,329,966,736.00","1,201,866,684.00","1,237,799,988.00","254,791,800.00"
9/11/2020,"1,273,133,316.00","127,5","1,201,666,641.00","1,242,399,979.00","182,152,500.00"
9/14/2020,"1,269,833,298.00",140.00,"1,244,333,344.00","1,398,733,368.00","249,061,800.00"
9/15/2020,"1,455,200,043.00","1,539,799,957.00","1,435,666,656.00","1,499,199,982.00","291,894,600.00"
9/16/2020,"1,466,233,368.00","1,525,966,644.00","1,451,033,325.00","1,472,533,264.00","216,837,900.00"
9/17/2020,"1,385,333,405.00","1,459,299,927.00",136.00,"1,411,433,258.00","230,337,600.00"
9/18/2020,"1,493,133,392.00","1,503,333,282.00","1,429,333,344.00","1,473,833,313.00","259,220,400.00"
9/21/2020,"151,043,335.00","1,518,933,258.00","1,356,900,024.00","1,497,966,614.00","328,430,400.00"
9/22/2020,"1,431,999,969.00","1,459,199,982.00","1,391,999,969.00","1,414,100,037.00","238,742,400.00"
9/23/2020,"1,350,533,295.00","1,373,833,313.00","125,293,335.00","1,267,866,669.00","285,222,600.00"
9/24/2020,"1,212,666,702.00","1,331,666,718.00","1,170,999,985.00","1,292,633,362.00","289,683,300.00"
9/25/2020,"131,156,662.00","1,362,433,319.00","1,304,333,344.00","1,357,799,988.00","201,625,500.00"
9/28/2020,"1,415,399,933.00","1,426,933,289.00","1,385,166,626.00","1,403,999,939.00","149,158,800.00"
9/29/2020,"1,386,666,718.00","1,428,333,282.00","1,371,999,969.00","1,396,900,024.00","150,657,900.00"
9/30/2020,"1,404,400,024.00","1,446,433,258.00","140,156,662.00","1,430,033,264.00","144,436,800.00"
10/1/2020,"1,469,199,982.00","1,496,266,632.00","1,448,066,711.00","149,386,673.00","152,224,500.00"
10/2/2020,"1,404,633,331.00","1,463,766,632.00","1,383,333,282.00","138,363,327.00","214,290,000.00"
10/5/2020,"1,411,166,687.00","1,445,466,614.00","1,397,766,724.00","1,418,933,258.00","134,168,400.00"
10/6/2020,"1,412,633,362.00","1,429,266,663.00","1,353,500,061.00","1,379,933,319.00","147,438,900.00"
10/7/2020,"139,956,665.00","1,433,000,031.00","1,379,499,969.00","1,417,666,626.00","129,383,100.00"
10/8/2020,"1,461,466,675.00","1,463,333,282.00","1,417,666,626.00","1,419,733,276.00","121,263,300.00"
10/9/2020,"1,433,766,632.00","144,863,327.00","1,421,533,356.00","1,446,666,718.00","86,777,100.00"
10/12/2020,"1,473,333,282.00","1,495,800,018.00","1,461,933,289.00","1,474,333,344.00","116,373,300.00"
10/13/2020,"1,477,833,405.00","1,496,300,049.00","1,455,333,405.00","1,488,833,313.00","103,391,100.00"
10/14/2020,"1,499,266,663.00","1,553,000,031.00","1,491,166,687.00","1,537,666,626.00","143,639,100.00"
10/15/2020,"1,501,033,325.00","1,521,900,024.00","147,5","1,496,266,632.00","107,017,200.00"
10/16/2020,"1,514,799,957.00","1,519,833,374.00","1,462,833,405.00","1,465,566,711.00","98,327,700.00"
10/19/2020,"1,487,466,736.00",149.00,"142,956,665.00","1,436,100,006.00","108,863,400.00"
10/20/2020,"1,439,166,718.00","1,439,166,718.00","1,396,833,344.00","1,406,466,675.00","94,968,900.00"
10/21/2020,"1,408,999,939.00","1,443,166,656.00","1,404,166,718.00","1,408,800,049.00","97,111,500.00"
10/22/2020,"1,473,066,711.00","1,484,100,037.00","1,415,033,264.00","1,419,299,927.00","119,979,600.00"
10/23/2020,"140,613,327.00","1,409,633,331.00","135,793,335.00","1,402,100,067.00","101,151,000.00"
10/26/2020,"1,372,100,067.00","1,419,199,982.00","1,366,666,718.00","140,093,338.00","84,717,600.00"
10/27/2020,"1,412,533,264.00","143,5","1,400,333,405.00","1,415,599,976.00","68,059,500.00"
10/28/2020,"1,388,266,602.00","1,395,333,405.00","1,353,333,282.00","1,353,399,963.00","76,354,200.00"
10/29/2020,"1,366,533,356.00","1,393,533,325.00","1,354,866,638.00","1,369,433,289.00","67,965,900.00"
10/30/2020,"1,356,333,313.00","135,863,327.00","1,263,700,027.00","1,293,466,644.00","127,533,900.00"
11/2/2020,"1,313,333,282.00","1,356,600,037.00","1,307,666,626.00","1,335,033,264.00","87,063,300.00"
11/3/2020,"1,365,766,602.00","1,425,899,963.00","1,355,633,392.00","1,413,000,031.00","103,055,100.00"
11/4/2020,"1,435,399,933.00","1,451,333,313.00","1,390,333,405.00","1,403,266,602.00","96,429,300.00"
11/5/2020,"1,427,666,626.00","1,466,666,718.00","1,413,333,282.00","1,460,299,988.00","85,243,500.00"
11/6/2020,"1,453,666,687.00","1,455,233,307.00","1,414,266,663.00","1,433,166,656.00","65,118,000.00"
11/9/2020,"146,5","1,508,333,282.00","1,403,333,282.00","1,404,199,982.00","104,499,000.00"
11/10/2020,"1,400,299,988.00","1,400,299,988.00","1,320,099,945.00","1,367,866,669.00","90,852,600.00"
11/11/2020,"1,388,166,656.00","1,395,666,656.00","1,368,600,006.00","139,043,335.00","52,073,100.00"
11/12/2020,"1,383,500,061.00",141.00,"1,365,066,681.00","1,372,533,264.00","59,565,300.00"
11/13/2020,"1,369,499,969.00","1,375,099,945.00","133,886,673.00","1,361,666,718.00","59,313,300.00"
11/16/2020,"1,363,099,976.00","1,374,833,374.00","1,346,966,705.00","1,360,299,988.00","80,515,800.00"
11/17/2020,"1,533,899,994.00",154.00,"1,443,366,699.00","1,472,033,386.00","183,564,900.00"
11/18/2020,"1,494,499,969.00","1,653,333,282.00","1,478,333,282.00","1,622,133,331.00","234,132,000.00"
11/19/2020,164.00,"1,695,366,669.00","1,625,233,307.00","1,664,233,398.00","187,425,900.00"
11/20/2020,"1,659,966,736.00","167,5","1,630,200,043.00","1,632,033,386.00","98,735,700.00"
11/23/2020,"1,678,333,282.00","1,753,333,282.00","1,672,633,362.00","1,739,499,969.00","150,780,900.00"
11/24/2020,"1,801,333,313.00","1,866,633,301.00","1,753,999,939.00","1,851,266,632.00","160,945,500.00"
11/25/2020,"1,833,533,325.00","1,913,333,282.00","1,817,899,933.00","1,913,333,282.00","146,790,600.00"
11/27/2020,"1,937,200,012.00","199,593,338.00","1,928,166,656.00","1,952,533,264.00","112,683,300.00"
11/30/2020,"2,007,366,638.00","2,026,000,061.00","1,848,366,699.00","1,891,999,969.00","189,009,300.00"
12/1/2020,"1,991,966,705.00","1,992,833,405.00","1,906,833,344.00","1,949,199,982.00","120,310,500.00"
12/2/2020,"1,854,799,957.00","1,905,133,362.00","1,804,033,356.00","1,896,066,742.00","143,327,100.00"
12/3/2020,"1,966,733,398.00","199,656,662.00","1,941,433,258.00","197,793,335.00","127,656,000.00"
12/4/2020,"1,970,033,264.00","1,996,799,927.00","1,951,666,718.00","1,996,799,927.00","88,203,900.00"
12/7/2020,"2,016,399,994.00","2,162,633,362.00","2,010,166,626.00","2,139,199,982.00","168,929,100.00"
12/8/2020,"2,085,033,264.00","217,093,338.00","2,061,666,718.00","2,166,266,632.00","192,795,000.00"
12/9/2020,"2,178,966,675.00","2,181,066,742.00",196.00,"2,014,933,319.00","213,873,600.00"
12/10/2020,"191,456,665.00","209,25","1,887,799,988.00","2,090,233,307.00","201,249,600.00"
12/11/2020,"2,050,033,264.00",208.00,"1,989,333,344.00","2,033,300,018.00","139,425,000.00"
12/14/2020,"2,063,333,282.00","214,25","2,033,999,939.00","2,132,766,724.00","156,121,800.00"
12/15/2020,"2,144,266,663.00","2,156,333,313.00","2,079,333,344.00","2,110,833,282.00","135,214,500.00"
12/16/2020,"2,094,100,037.00","2,108,333,282.00","2,016,666,718.00","2,075,899,963.00","126,287,400.00"
12/17/2020,"2,093,966,675.00","2,196,066,742.00","206,5","2,186,333,313.00","168,810,300.00"
12/18/2020,"2,229,666,595.00","2,316,666,718.00","2,095,133,362.00","2,316,666,718.00","666,378,600.00"
12/21/2020,"2,220,800,018.00","2,228,333,282.00","2,153,566,742.00","2,166,199,951.00","174,135,900.00"
12/22/2020,216.00,"2,166,266,632.00","2,047,433,319.00","2,134,466,705.00","155,148,000.00"
12/23/2020,"2,107,333,374.00","2,171,666,718.00","2,075,233,307.00","2,153,266,602.00","99,519,000.00"
12/24/2020,"2,143,300,018.00","2,220,299,988.00","2,136,666,718.00","2,205,899,963.00","68,596,800.00"
12/28/2020,"2,248,366,699.00","2,271,333,313.00","2,202,666,626.00","2,212,299,957.00","96,835,800.00"
12/29/2020,"2,203,333,282.00","2,233,000,031.00","2,183,333,282.00","2,219,966,736.00","68,732,400.00"
12/30/2020,224.00,"2,321,999,969.00","2,227,866,669.00","231,593,338.00","128,538,000.00"
12/31/2020,"2,333,300,018.00","2,395,733,337.00","2,303,733,368.00","2,352,233,276.00","148,949,700.00"
1/4/2021,"2,398,200,073.00","2,481,633,301.00","2,390,633,392.00","2,432,566,681.00","145,914,600.00"
1/5/2021,"2,412,200,012.00","2,469,466,705.00","2,397,333,374.00","2,450,366,669.00","96,735,600.00"
1/6/2021,"2,528,300,018.00",258.00,"2,496,999,969.00","2,519,933,319.00","134,100,000.00"
1/7/2021,"2,592,099,915.00","2,723,299,866.00","2,583,999,939.00","2,720,133,362.00","154,496,700.00"
