date,Open,High,Low,Close,Volume,Price_Up
2017-06-12,2386599922.0,2429999924.0,2337466621.0,2393400002.0,157765500.0,1
2017-06-13,2450799942.0,2506666756.0,244406662.0,2506333351.0,177118500.0,1
2017-06-14,2540600014.0,2561666679.0,2508733368.0,2537733269.0,192276000.0,1
2017-06-15,2483333206.0,2503066635.0,2443266678.0,2502266693.0,156397500.0,0
2017-06-16,2519866753.0,2520066643.0,2467333221.0,2476000023.0,100965000.0,0
2017-06-19,25.0,2511333275.0,2452000046.0,2465333366.0,98239500.0,0
2017-06-20,2511133385.0,2525866699.0,2464866638.0,2481599998.0,111580500.0,1
2017-06-21,2495666695.0,2513266754.0,2453466606.0,2509333229.0,73848000.0,1
2017-06-22,2519933319.0,2566666794.0,249046669.0,2550733376.0,112947000.0,1
2017-06-23,2549666786.0,2579933357.0,2529000092.0,2556333351.0,96687000.0,1
2017-06-26,2577933311.0,257966671.0,2487333298.0,2516600037.0,99061500.0,0
2017-06-27,2509333229.0,2509333229.0,2413466644.0,2415800095.0,104946000.0,0
2017-06-28,2444533348.0,2478266716.0,2416799927.0,2474933243.0,94537500.0,1
2017-06-29,2470733261.0,2473333359.0,2360666656.0,2404999924.0,123315000.0,0
2017-06-30,2424733353.0,2445133209.0,239746666.0,2410733223.0,87727500.0,1
2017-07-03,2468266678.0,2475666618.0,2343333244.0,2350799942.0,94581000.0,0
2017-07-05,2314666748.0,2314933205.0,2175533295.0,2180599976.0,255700500.0,0
2017-07-06,2115066719.0,2138599968.0,2042000008.0,2058866692.0,289867500.0,0
2017-07-07,2089999962.0,2113333321.0,2049200058.0,208813324.0,212653500.0,0
2017-07-10,2086000061.0,2119599915.0,2020866776.0,2106999969.0,207313500.0,1
2017-07-11,2106666756.0,2181866646.0,209533329.0,2181466675.0,173391000.0,1
2017-07-12,2202666664.0,2220666695.0,2163333321.0,2196800041.0,155191500.0,1
2017-07-13,2200733376.0,2210666656.0,2133133316.0,2156066704.0,128917500.0,0
2017-07-14,2154599953.0,2189466667.0,2141466713.0,2185199928.0,84378000.0,1
2017-07-17,2170266724.0,2180666733.0,2089666748.0,2130466652.0,148153500.0,0
2017-07-18,2116666794.0,2194199944.0,2104400063.0,2188266754.0,95605500.0,1
2017-07-19,2188199997.0,2211000061.0,2154800034.0,2168400002.0,95355000.0,0
2017-07-20,2179333305.0,2201466751.0,2161333275.0,2199466705.0,77493000.0,1
2017-07-21,219640007.0,2208399963.0,2171999931.0,2189333344.0,73524000.0,0
2017-07-24,2201600075.0,2289333344.0,2200066757.0,2283466721.0,129556500.0,1
2017-07-25,23.0,2304000092.0,2227666664.0,2263999939.0,104838000.0,0
2017-07-26,226906662.0,2303333282.0,2254133224.0,2292333221.0,72312000.0,1
2017-07-27,2306666756.0,2316666794.0,2175266647.0,2229733276.0,124536000.0,0
2017-07-28,2245933342.0,2263999939.0,221673336.0,2233799934.0,73206000.0,1
2017-07-31,2236666679.0,2276600075.0,2140266609.0,2156466675.0,128026500.0,0
2017-08-01,2153333282.0,2162999916.0,2107533264.0,2130466652.0,124546500.0,0
2017-08-02,212626667.0,2180800056.0,2074799919.0,2172599983.0,196372500.0,1
2017-08-03,2302199936.0,2333333206.0,2287666702.0,2313933372.0,203025000.0,1
2017-08-04,2313333321.0,2381800079.0,2288666725.0,2379400063.0,139033500.0,1
2017-08-07,2382333374.0,2396533394.0,2351666641.0,236779995.0,94867500.0,0
2017-08-08,2383533287.0,245720005.0,2382666779.0,2434799957.0,111747000.0,1
2017-08-09,2406666756.0,2466666794.0,2393000031.0,2423533249.0,103381500.0,0
2017-08-10,2410666656.0,2444333267.0,236439991.0,2369333267.0,106393500.0,0
2017-08-11,2379800034.0,2408399963.0,2357466698.0,238579998.0,65487000.0,0
2017-08-14,2430866623.0,245106678.0,2417333221.0,2425333214.0,67788000.0,1
2017-08-15,2434666634.0,2436599922.0,2395800018.0,2415533257.0,46276500.0,0
2017-08-16,2420000076.0,2443333244.0,2416799927.0,2419400024.0,51207000.0,1
2017-08-17,240806675.0,2421999931.0,2343933296.0,2346133232.0,75415500.0,0
2017-08-18,2352733231.0,2360000038.0,2305333328.0,2316399956.0,81123000.0,0
2017-08-21,2305466652.0,2305466652.0,2212333298.0,2252400017.0,97431000.0,0
2017-08-22,2274200058.0,2281599998.0,2249133301.0,2275666618.0,64830000.0,1
2017-08-23,2259933281.0,2356599998.0,2255333328.0,2351799965.0,74317500.0,1
2017-08-24,2350133324.0,2377733231.0,2331599998.0,2352866745.0,68770500.0,1
2017-08-25,2361599922.0,2371266747.0,2315333366.0,232033329.0,52260000.0,0
2017-08-28,2315200043.0,2315666771.0,2264800072.0,2304400063.0,56460000.0,1
2017-08-29,2263199997.0,2327000046.0,2258333206.0,2315733337.0,61105500.0,1
2017-08-30,233113327.0,2356466675.0,2313333321.0,2354533386.0,51193500.0,1
2017-08-31,2356999969.0,2389599991.0,2352133369.0,237266674.0,61092000.0,0
2017-09-01,2374133301.0,2383933258.0,2357933235.0,2369333267.0,45742500.0,1
2017-09-05,2358666611.0,2369933319.0,230593338.0,2330599976.0,57526500.0,0
2017-09-06,2329999924.0,2339866638.0,2277066612.0,2296866608.0,61371000.0,0
2017-09-07,2306533241.0,2349866676.0,2289666748.0,2337400055.0,63588000.0,1
2017-09-08,2326600075.0,2331866646.0,2281999969.0,2289333344.0,48952500.0,0
2017-09-11,2342333221.0,2424733353.0,2333333206.0,2424600029.0,115006500.0,1
2017-09-12,2429933357.0,2458399963.0,2402666664.0,2418333244.0,89593500.0,0
2017-09-13,2425466728.0,2453800011.0,2397266769.0,2441533279.0,62778000.0,1
2017-09-14,2428866768.0,2519733238.0,2417533302.0,251760006.0,108037500.0,0
2017-09-15,2496733284.0,2533333206.0,2484666634.0,2532066727.0,81307500.0,1
2017-09-18,2535000038.0,2597400093.0,2517866707.0,2566666794.0,107820000.0,1
2017-09-19,2533333206.0,2549266624.0,249046669.0,2500666618.0,96778500.0,0
2017-09-20,2486666679.0,2521666718.0,2473800087.0,2492733383.0,73786500.0,0
2017-09-21,2499333382.0,2512199974.0,2430066681.0,2443199921.0,69273000.0,0
2017-09-22,2443266678.0,2465999985.0,233920002.0,2340600014.0,122391000.0,0
2017-09-25,2354333305.0,2383133316.0,2285866737.0,2299933243.0,114088500.0,0
2017-09-26,2339533234.0,2341600037.0,227266674.0,2301666641.0,107344500.0,1
2017-09-27,2332666779.0,2343266678.0,2270000076.0,2273133278.0,90904500.0,0
2017-09-28,2265866661.0,2285000038.0,2236000061.0,2263999939.0,79794000.0,0
2017-09-29,2279066658.0,2297866631.0,2257333374.0,2273999977.0,76606500.0,1
2017-10-02,2283466721.0,2291333389.0,2236733246.0,2276866722.0,79302000.0,1
2017-10-03,2239333344.0,2323666763.0,2208533287.0,2320933342.0,152304000.0,1
2017-10-04,2341666794.0,2390800095.0,2330666733.0,236673336.0,122452500.0,0
2017-10-05,2373333359.0,2382933235.0,2342333221.0,236886673.0,62575500.0,1
2017-10-06,2354000092.0,2400666618.0,2348333359.0,2379199982.0,64462500.0,1
2017-10-09,2330999947.0,2345000076.0,2284466743.0,2286266708.0,112405500.0,0
2017-10-10,2312000084.0,2370866776.0,2303533363.0,2370599937.0,104677500.0,1
2017-10-11,2359266663.0,2384000015.0,2340999985.0,2363999939.0,67512000.0,0
2017-10-12,2353000069.0,2398533249.0,2350933266.0,2371199989.0,61305000.0,1
2017-10-13,2379866791.0,2389933205.0,2357866669.0,2370466614.0,53107500.0,0
2017-10-16,2358399963.0,2363199997.0,231439991.0,2337333298.0,80632500.0,0
2017-10-17,233939991.0,2374799919.0,2333799934.0,2371666718.0,49399500.0,1
2017-10-18,2373133278.0,2420000076.0,2360866737.0,239766674.0,74086500.0,0
2017-10-19,2370400047.0,2380999947.0,2321333313.0,2345400047.0,75927000.0,1
2017-10-20,235126667.0,2363666725.0,2295599937.0,2300666618.0,73956000.0,0
2017-10-23,2332533264.0,2332999992.0,2241666794.0,2246800041.0,86209500.0,0
2017-10-24,2258666611.0,2285333252.0,2241066742.0,224893322.0,67375500.0,0
2017-10-25,2244666672.0,225.0,2157066727.0,2172266769.0,128911500.0,1
2017-10-26,2185199928.0,2201533318.0,215466671.0,2174466705.0,75352500.0,1
2017-10-27,2131666756.0,2163933372.0,2111066628.0,2139133263.0,104695500.0,0
2017-10-30,2127866745.0,2158533287.0,2114999962.0,2133866692.0,63816000.0,0
2017-10-31,2134866714.0,2212999916.0,213453331.0,2210199928.0,85084500.0,1
2017-11-01,2214999962.0,2217399979.0,2135066795.0,2140533257.0,126859500.0,0
2017-11-02,2000866699.0,2057933235.0,1950866699.0,1995066643.0,296871000.0,0
2017-11-03,1996666718.0,2041666794.0,1967533302.0,2040600014.0,133410000.0,1
2017-11-06,2046666718.0,205.0,1993400002.0,2018533325.0,97290000.0,0
2017-11-07,2006800079.0,2043333244.0,2000200081.0,2040333366.0,79414500.0,1
2017-11-08,2036666679.0,2045933342.0,2008666611.0,2029266739.0,70879500.0,0
2017-11-09,2016666794.0,2029733276.0,1975333214.0,2019933319.0,81706500.0,0
2017-11-10,2016666794.0,2055733299.0,2012333298.0,2019933319.0,69381000.0,0
2017-11-13,2000866699.0,2112000084.0,199406662.0,2102666664.0,113773500.0,1
2017-11-14,21.0,2109000015.0,2045999908.0,2057999992.0,85141500.0,0
2017-11-15,2040066719.0,208326664.0,2010000038.0,2075333214.0,89680500.0,1
2017-11-16,2093266678.0,2120933342.0,2075333214.0,2083333206.0,87331500.0,1
2017-11-17,2171133232.0,2177799988.0,2087666702.0,2100333214.0,206026500.0,1
2017-11-20,209193325.0,2103333282.0,2031666756.0,205826664.0,123715500.0,0
2017-11-21,2072400093.0,2121533394.0,205806675.0,2118733215.0,108919500.0,1
2017-11-22,2111800003.0,2116133308.0,2078933334.0,2084000015.0,73764000.0,0
2017-11-24,209193325.0,2109399986.0,2073333359.0,2103666687.0,48661500.0,1
2017-11-27,2088333321.0,2115600014.0,2063400078.0,211206665.0,68338500.0,0
2017-11-28,2109066772.0,2133333206.0,209279995.0,2117000008.0,74242500.0,1
2017-11-29,2115333366.0,2120000076.0,2008200073.0,2050266647.0,131511000.0,0
2017-11-30,2057066727.0,2071333313.0,2030266762.0,2059000015.0,65274000.0,1
2017-12-01,2036266708.0,2068799973.0,2033666611.0,2043533325.0,64393500.0,0
2017-12-04,2043333244.0,2055133247.0,2004066658.0,2034666634.0,87526500.0,0
2017-12-05,2013333321.0,2053333282.0,2006666756.0,2024666786.0,69697500.0,0
2017-12-06,2000666618.0,2089266777.0,20.0,2088400078.0,107929500.0,1
2017-12-07,2079999924.0,2124200058.0,2073666763.0,2074933243.0,71709000.0,0
2017-12-08,2097333336.0,2113199997.0,2075066757.0,2100866699.0,52027500.0,1
2017-12-11,2097533226.0,2193400002.0,2091666794.0,2192733383.0,119070000.0,1
2017-12-12,2203000069.0,227626667.0,2200200081.0,2273533249.0,130998000.0,1
2017-12-13,2272866631.0,2294799995.0,2243333244.0,2260199928.0,93322500.0,0
2017-12-14,2273399925.0,2316266632.0,2245999908.0,2252599907.0,86998500.0,0
2017-12-15,2280266762.0,2292666626.0,2238400078.0,2289666748.0,103998000.0,1
2017-12-18,2299333382.0,2311533356.0,2250533295.0,2259133339.0,82143000.0,0
2017-12-19,2268400002.0,2276600075.0,2202000046.0,2207333374.0,102375000.0,0
2017-12-20,2217933273.0,2220666695.0,216693325.0,2193199921.0,89307000.0,0
2017-12-21,2197266769.0,2224933243.0,2181399918.0,2211066628.0,65778000.0,1
2017-12-22,2196733284.0,220613327.0,216546669.0,2168000031.0,63237000.0,0
2017-12-26,2158866692.0,2159600067.0,2110533333.0,2115266609.0,65676000.0,0
2017-12-27,2106666756.0,2117866707.0,2071666718.0,2077599907.0,70681500.0,0
2017-12-28,2078333282.0,2105466652.0,2063599968.0,2102400017.0,64744500.0,1
2017-12-29,2107866669.0,2109399986.0,2066666794.0,2075666618.0,56658000.0,0
2018-01-02,2079999924.0,2147400093.0,2073333359.0,213686676.0,65283000.0,0
2018-01-03,2139999962.0,2168333244.0,2103666687.0,2114999962.0,67822500.0,1
2018-01-04,208579998.0,2123666763.0,2037866783.0,209746666.0,149194500.0,0
2018-01-05,211079998.0,2114933205.0,2079999924.0,2110533333.0,68868000.0,1
2018-01-08,2106666756.0,2246800041.0,2103333282.0,2242733383.0,147891000.0,1
2018-01-09,2234399986.0,2258666611.0,2182666779.0,2224600029.0,107199000.0,0
2018-01-10,2214666748.0,2246666718.0,22.0,2231999969.0,64648500.0,1
2018-01-11,2234933281.0,229873333.0,2221733284.0,2253000069.0,99682500.0,1
2018-01-12,2257533264.0,2269400024.0,2224466705.0,2241466713.0,72376500.0,0
2018-01-16,2250266647.0,23.0,2231999969.0,2267066765.0,97114500.0,1
2018-01-17,2269799995.0,2326666641.0,2264999962.0,231439991.0,106552500.0,0
2018-01-18,2304466629.0,2348666763.0,2291600037.0,2297133255.0,85287000.0,1
2018-01-19,23.0,2337266731.0,2284000015.0,2333466721.0,73324500.0,1
2018-01-22,2329333305.0,2385533333.0,2328000069.0,2343733215.0,93156000.0,1
2018-01-23,24.0,2403333282.0,2339999962.0,2351933289.0,81981000.0,1
2018-01-24,2363866615.0,2364999962.0,2290133286.0,230593338.0,79312500.0,0
2018-01-25,2321800041.0,2328000069.0,2242666626.0,2250933266.0,101104500.0,1
2018-01-26,2276666641.0,2293333244.0,2238066673.0,2285666656.0,68091000.0,1
2018-01-29,2265666771.0,2338999939.0,2255200005.0,2330200005.0,71206500.0,1
2018-01-30,2300933266.0,2321800041.0,228113327.0,2305466652.0,70765500.0,0
2018-01-31,231673336.0,2374600029.0,230126667.0,236206665.0,93211500.0,0
2018-02-01,2339999962.0,2397733307.0,2324200058.0,2328333282.0,62965500.0,1
2018-02-02,2322933388.0,2346333313.0,2270066643.0,2291666794.0,55572000.0,0
2018-02-05,2253133392.0,2296466637.0,2220000076.0,2220866776.0,66961500.0,0
2018-02-06,2168066788.0,2241466713.0,2156666756.0,2226466751.0,76326000.0,1
2018-02-07,2259933281.0,2306666756.0,2237733269.0,23.0,104538000.0,0
2018-02-08,2288733292.0,2324133301.0,2097333336.0,2101533318.0,154719000.0,1
2018-02-09,2132866669.0,2139866638.0,1965066719.0,2069466782.0,194005500.0,0
2018-02-12,2107533264.0,2120533371.0,2041666794.0,2104866791.0,93417000.0,1
2018-02-13,2100133324.0,2161266708.0,2083399963.0,2157733345.0,68403000.0,1
2018-02-14,2138933372.0,2174466705.0,2123466682.0,214873333.0,59260500.0,0
2018-02-15,2163333321.0,2227466774.0,2149333382.0,2227133369.0,88693500.0,1
2018-02-16,2216666794.0,2287466621.0,2210933304.0,2236599922.0,84639000.0,1
2018-02-20,2229800034.0,2272266769.0,2210000038.0,2231800079.0,60141000.0,0
2018-02-21,2240200043.0,2264599991.0,2221133232.0,2221999931.0,48294000.0,0
2018-02-22,223686676.0,2316266632.0,2231666756.0,2307799911.0,104547000.0,1
2018-02-23,231886673.0,2366600037.0,2313999939.0,2346999931.0,87261000.0,1
2018-02-26,2356666756.0,2393333244.0,2349066734.0,2382799911.0,65100000.0,1
2018-02-27,2375.0,2399933243.0,2333399963.0,2339933205.0,71961000.0,0
2018-02-28,2350466728.0,2368266678.0,2281466675.0,228706665.0,91045500.0,0
2018-03-01,2300066757.0,2324466705.0,2200466728.0,2206200027.0,103284000.0,1
2018-03-02,2179866791.0,2234799957.0,2153133392.0,2234133339.0,76392000.0,1
2018-03-05,2215933228.0,2251666641.0,2195266724.0,2222333336.0,57357000.0,0
2018-03-06,2225.0,2242466736.0,2180200005.0,2187999916.0,64285500.0,0
2018-03-07,2169599915.0,2216666794.0,2144933319.0,2215333366.0,75109500.0,1
2018-03-08,221906662.0,2221999931.0,2175133324.0,2194000053.0,53493000.0,0
2018-03-09,2160666656.0,2189933205.0,2149133301.0,218113327.0,82602000.0,0
2018-03-12,2190733337.0,2314733315.0,2176666641.0,230340004.0,123960000.0,1
2018-03-13,2190733337.0,2314733315.0,2176666641.0,2278933334.0,89487000.0,1
2018-03-14,2245066643.0,2265399933.0,215953331.0,217753334.0,119511000.0,0
2018-03-15,2195866776.0,2219000053.0,2140666771.0,2170666695.0,98472000.0,1
2018-03-16,2152866745.0,2182666779.0,2127133369.0,2142333221.0,91759500.0,0
2018-03-19,2110000038.0,2138333321.0,2064466667.0,2090399933.0,112264500.0,0
2018-03-20,2099133301.0,2108333206.0,2058399963.0,207033329.0,71464500.0,0
2018-03-21,2068333244.0,2149600029.0,2067933273.0,2110199928.0,89376000.0,1
2018-03-22,209260006.0,2125466728.0,2054533386.0,2060666656.0,74097000.0,0
2018-03-23,2075.0,2075.0,2003000069.0,2010266685.0,99823500.0,0
2018-03-26,204893322.0,2050600052.0,1942399979.0,2027866745.0,125628000.0,1
2018-03-27,2026666641.0,2028466606.0,1847866631.0,1861199951.0,208080000.0,0
2018-03-28,1763866615.0,1791200066.0,1680666733.0,1718533325.0,315021000.0,0
2018-03-29,1709933281.0,1806399918.0,1654733276.0,1774200058.0,227560500.0,1
2018-04-02,1708399963.0,1735533333.0,1630599976.0,1683200073.0,241710000.0,0
2018-04-03,1798800087.0,1822333336.0,169659996.0,1783533287.0,282666000.0,1
2018-04-04,1685199928.0,192246666.0,1679999924.0,191293335.0,298450500.0,0
2018-04-05,1928933334.0,204173336.0,1921333313.0,203813324.0,286816500.0,1
2018-04-06,2006666756.0,206186676.0,1970000076.0,199533329.0,202804500.0,0
2018-04-09,2002466774.0,2063333321.0,1928066635.0,1931066704.0,153747000.0,1
2018-04-10,1993133354.0,2047333336.0,1957866669.0,2031333351.0,164847000.0,1
2018-04-11,2004933357.0,2059866714.0,1997733307.0,2006200027.0,112243500.0,0
2018-04-12,201546669.0,2026333237.0,1957866669.0,1960533333.0,114132000.0,0
2018-04-13,2023999977.0,2026333237.0,1973200035.0,2002266693.0,109908000.0,1
2018-04-16,1993333244.0,1997733307.0,1926733208.0,1941399956.0,95077500.0,0
2018-04-17,1925799942.0,1947800064.0,1883399963.0,1917933273.0,105000000.0,0
2018-04-18,1940533257.0,2001600075.0,1921066666.0,1955666733.0,98365500.0,1
2018-04-19,1940533257.0,2006733322.0,1923666763.0,2000533295.0,91359000.0,1
2018-04-20,196779995.0,1999866676.0,1931666756.0,1934933281.0,84418500.0,0
2018-04-23,194193325.0,1944133377.0,188220005.0,1889133263.0,73401000.0,0
2018-04-24,19.0,1913933372.0,1856399918.0,1889733315.0,85279500.0,1
2018-04-25,1889999962.0,190106678.0,1848333359.0,1871266747.0,60204000.0,0
2018-04-26,1858333206.0,1905266762.0,1843333244.0,1903199959.0,65340000.0,1
2018-04-27,1902466774.0,196313324.0,1892200089.0,1960533333.0,65469000.0,1
2018-04-30,195739994.0,1991533279.0,195.0,1959333229.0,63423000.0,0
2018-05-01,1956733322.0,2005466652.0,1954800034.0,1999466705.0,69384000.0,1
2018-05-02,199046669.0,2045666695.0,1985199928.0,2007666779.0,134556000.0,1
2018-05-03,1858600044.0,1920266724.0,1834866714.0,1896333313.0,260281500.0,0
2018-05-04,1886666679.0,1979066658.0,1863466644.0,196060009.0,128541000.0,0
2018-05-07,1983333206.0,2039733315.0,196779995.0,2018466759.0,130173000.0,1
2018-05-08,2005333328.0,2051666641.0,1993333244.0,201313324.0,88950000.0,0
2018-05-09,2002733231.0,2046733284.0,2000333214.0,2045666695.0,85911000.0,1
2018-05-10,205.0,2086599922.0,2027400017.0,2033466721.0,84774000.0,0
2018-05-11,2051333237.0,2059199905.0,199386673.0,2007066727.0,70194000.0,0
2018-05-14,2022133255.0,2032933235.0,1944133377.0,1946466637.0,109302000.0,0
2018-05-15,1900066757.0,1913066673.0,1870000076.0,1894533348.0,142788000.0,0
2018-05-16,1892200089.0,1925399971.0,1877066612.0,1909866714.0,85110000.0,1
2018-05-17,1905999947.0,1927933311.0,1893133354.0,1896933365.0,66309000.0,0
2018-05-18,189766674.0,189766674.0,1826666641.0,1845466614.0,108778500.0,0
2018-05-21,1875533295.0,1943266678.0,1875333214.0,189659996.0,137739000.0,0
2018-05-22,1918400002.0,1920000076.0,1822800064.0,1833399963.0,134187000.0,1
2018-05-23,1851733208.0,1866066742.0,1826666641.0,1860466766.0,89776500.0,1
2018-05-24,1855999947.0,1874066734.0,1832600021.0,185233326.0,62650500.0,0
2018-05-25,1850866699.0,1864266777.0,1837400055.0,1859000015.0,58126500.0,1
2018-05-29,1856733322.0,1910000038.0,1840999985.0,189173336.0,84999000.0,0
2018-05-30,1888599968.0,196673336.0,187733326.0,1944799995.0,112345500.0,1
2018-05-31,1914733315.0,193579998.0,1886199951.0,1898200035.0,88795500.0,0
2018-06-01,1905733299.0,1946333313.0,1892266655.0,1945466614.0,81366000.0,1
2018-06-04,1962266731.0,1993333244.0,1956999969.0,1978266716.0,71967000.0,1
2018-06-05,1984666634.0,1985333252.0,1911599922.0,1940866661.0,89928000.0,0
2018-06-06,2003333282.0,2147800064.0,1983200073.0,2129999924.0,281509500.0,1
2018-06-07,2107666779.0,22.0,2090533257.0,2107266617.0,215179500.0,0
2018-06-08,2126666641.0,2163199997.0,2114333344.0,2117733383.0,123078000.0,1
2018-06-11,2150066757.0,2231066704.0,215.0,2213999939.0,197752500.0,1
2018-06-12,2297999954.0,2366466713.0,2253333282.0,2285133362.0,335211000.0,1
2018-06-13,2311400032.0,2314666748.0,2265333366.0,2298533249.0,142047000.0,1
2018-06-14,2317533302.0,2391666794.0,2310666656.0,2384799957.0,164715000.0,1
2018-06-15,2358933258.0,243113327.0,2341666794.0,2387800026.0,162724500.0,1
2018-06-18,2369333267.0,2491533279.0,2363333321.0,2472200012.0,181098000.0,1
2018-06-19,2434399986.0,2466666794.0,2308333206.0,2350333214.0,191428500.0,0
2018-06-20,2386933327.0,2429199982.0,2346666718.0,2414800072.0,125755500.0,1
2018-06-21,2413333321.0,2441399956.0,2308466721.0,231673336.0,119506500.0,0
2018-06-22,2343600082.0,2348333359.0,2213333321.0,2224200058.0,153991500.0,1
2018-06-25,2200799942.0,2256466675.0,2183333206.0,2220066643.0,103969500.0,0
2018-06-26,2240333366.0,2290333366.0,2171999931.0,2279999924.0,111787500.0,1
2018-06-27,23.0,2338599968.0,2263333321.0,2296666718.0,125005500.0,1
2018-06-28,2324399948.0,2380133247.0,230739994.0,2332866669.0,125970000.0,1
2018-06-29,2355533218.0,2359066772.0,2282733345.0,2286333275.0,97386000.0,0
2018-07-02,2400466728.0,2431866646.0,2198999977.0,2233799934.0,281397000.0,0
2018-07-03,2211666679.0,2216600037.0,2064599991.0,2072400093.0,184239000.0,0
2018-07-05,209173336.0,2095933342.0,1974799919.0,2061066628.0,262146000.0,0
2018-07-06,2032999992.0,2080466652.0,2013333321.0,2059333229.0,132982500.0,0
2018-07-09,2079933357.0,2123466682.0,2053333282.0,2123399925.0,113952000.0,1
2018-07-10,2163733292.0,218453331.0,2128000069.0,2149799919.0,142072500.0,1
2018-07-11,2105333328.0,2146266747.0,2100466728.0,2126399994.0,73261500.0,0
2018-07-12,2142866707.0,2154866791.0,2085133362.0,2111400032.0,85818000.0,0
2018-07-13,2103866768.0,2130533218.0,2061666679.0,2125799942.0,88047000.0,1
2018-07-16,2078066635.0,210106678.0,2041666794.0,2067333221.0,117280500.0,0
2018-07-17,2058733368.0,2164933205.0,2056666756.0,215126667.0,104943000.0,0
2018-07-18,2166666794.0,2170000076.0,2108333206.0,2159000015.0,84363000.0,1
2018-07-19,2108866692.0,2156933212.0,2093400002.0,2134866714.0,88729500.0,0
2018-07-20,2141533279.0,2154933357.0,2078066635.0,2090533257.0,77433000.0,0
2018-07-23,2012266731.0,2036666679.0,1952400017.0,2021333313.0,164893500.0,0
2018-07-24,2029466629.0,2051466751.0,1950333214.0,1982866669.0,143862000.0,0
2018-07-25,1978266716.0,2064133263.0,1963333321.0,205826664.0,106131000.0,0
2018-07-26,2032333374.0,2071333313.0,2024266624.0,2044333267.0,69457500.0,1
2018-07-27,2048333359.0,205126667.0,1968933296.0,1981200027.0,85549500.0,0
2018-07-30,197266674.0,1973999977.0,1907533264.0,1934466743.0,102211500.0,0
2018-07-31,1948333359.0,1988800049.0,1927133369.0,1987599945.0,76153500.0,1
2018-08-01,1986599922.0,2020000076.0,1953333282.0,2005599976.0,151941000.0,1
2018-08-02,2189599991.0,233326664.0,2154400063.0,2330266762.0,348225000.0,1
2018-08-03,2318733215.0,2366666794.0,2283533287.0,2321133232.0,204847500.0,0
2018-08-06,2303066635.0,2366533279.0,2278800011.0,2279933357.0,128464500.0,0
2018-08-07,2292266655.0,258306675.0,2261000061.0,2530466652.0,463137000.0,1
2018-08-08,246060009.0,2550933266.0,244746666.0,2468933296.0,368568000.0,0
2018-08-09,2437000084.0,2446733284.0,2304866791.0,2349666786.0,257757000.0,0
2018-08-10,2360000038.0,24.0,2306666756.0,2369933319.0,173280000.0,1
2018-08-13,2407533264.0,2421266747.0,2326799965.0,237606678.0,156958500.0,0
2018-08-14,2389666748.0,2394666672.0,2313999939.0,231760006.0,104796000.0,0
2018-08-15,2279400063.0,229659996.0,2214266777.0,2257933235.0,136519500.0,1
2018-08-16,2266066742.0,2281866646.0,2225466728.0,2236333275.0,90960000.0,0
2018-08-17,2156666756.0,2178466606.0,2023533249.0,2036666679.0,284379000.0,0
2018-08-20,1944666672.0,2056666756.0,1921333313.0,2056266785.0,261034500.0,1
2018-08-21,2070733261.0,2165266609.0,2060000038.0,2145999908.0,197583000.0,1
2018-08-22,2139133263.0,2159199905.0,2097800064.0,2144266701.0,89190000.0,0
2018-08-23,2127599907.0,2182133293.0,2120666695.0,2134000015.0,77209500.0,0
2018-08-24,2137999916.0,2159000015.0,2129333305.0,2152133369.0,54039000.0,1
2018-08-27,2120000076.0,2149600029.0,2058733368.0,2128466606.0,196189500.0,0
2018-08-28,2122733307.0,2125866699.0,2074600029.0,2079066658.0,114736500.0,0
2018-08-29,2068466759.0,2079000092.0,2024600029.0,2033399963.0,111711000.0,0
2018-08-30,2015066719.0,2030666733.0,1984799957.0,2020999908.0,108250500.0,0
2018-08-31,2013333321.0,2035400009.0,1990666771.0,2011066628.0,80626500.0,0
2018-09-04,1979599953.0,198793335.0,1920000076.0,1926333237.0,125257500.0,0
2018-09-05,1900333214.0,191186676.0,1847866631.0,187159996.0,115812000.0,0
2018-09-06,1898666763.0,1941133308.0,1859199905.0,1872999954.0,112212000.0,1
2018-09-07,1734000015.0,1788999939.0,1681666756.0,1754933357.0,337378500.0,0
2018-09-10,1821733284.0,1906866646.0,1806666756.0,1903333282.0,214252500.0,1
2018-09-11,186313324.0,1879999924.0,1823666763.0,186293335.0,137550000.0,0
2018-09-12,187626667.0,195.0,1857666779.0,1936933327.0,150231000.0,1
2018-09-13,1920133209.0,1966666794.0,1901199913.0,1929733276.0,95104500.0,0
2018-09-14,1925066757.0,198220005.0,1910133362.0,1968000031.0,101484000.0,1
2018-09-17,1933600044.0,2005800056.0,1920866776.0,1965600014.0,103314000.0,0
2018-09-18,1977933311.0,201760006.0,1836666679.0,1899733353.0,248212500.0,0
2018-09-19,1870066643.0,20.0,1870000076.0,1993466759.0,124423500.0,1
2018-09-20,202373333.0,2039866638.0,1955533218.0,1988866615.0,110241000.0,0
2018-09-21,1984666634.0,2003866768.0,1969133377.0,1994000053.0,75757500.0,1
2018-09-24,1989866638.0,2020000076.0,195720005.0,1997866631.0,72645000.0,1
2018-09-25,20.0,2030666733.0,1976666641.0,2006599998.0,67225500.0,1
2018-09-26,2012733269.0,209260006.0,200739994.0,2063866615.0,117648000.0,1
2018-09-27,2086000061.0,2099733353.0,2046066666.0,2050133324.0,127636500.0,0
2018-09-28,1801733208.0,1853333282.0,173706665.0,1765133286.0,504745500.0,0
